target_id,candidate_public_row_index,candidate_record_id,candidate_sensitive_value,candidate_privjedai_score,candidate_from_privjedai_block,candidate_from_privjedai_match,candidate_matched_attr_count,candidate_exact_match_count,candidate_generalized_match_count,candidate_suppressed_match_count,candidate_is_true_record
14733,28454,28454,>50K,1.0,True,True,5,3,2,0,False
14733,28470,28470,>50K,1.0,True,True,5,3,2,0,False
14733,28491,28491,<=50K,1.0,True,True,5,3,2,0,False
14733,28506,28506,>50K,1.0,True,True,5,3,2,0,False
14733,28522,28522,>50K,1.0,True,True,5,3,2,0,False
14733,28523,28523,>50K,1.0,True,True,5,3,2,0,False
14733,28537,28537,>50K,1.0,True,True,5,3,2,0,False
14733,28550,28550,>50K,1.0,True,True,5,3,2,0,False
14733,28551,28551,>50K,1.0,True,True,5,3,2,0,False
14733,28563,28563,>50K,1.0,True,True,5,3,2,0,False
14733,28570,28570,>50K,1.0,True,True,5,3,2,0,False
14733,28571,28571,<=50K,1.0,True,True,5,3,2,0,False
14733,28577,28577,<=50K,1.0,True,True,5,3,2,0,False
14733,28582,28582,<=50K,1.0,True,True,5,3,2,0,False
14733,28598,28598,<=50K,1.0,True,True,5,3,2,0,False
14733,28601,28601,>50K,1.0,True,True,5,3,2,0,False
14733,28607,28607,>50K,1.0,True,True,5,3,2,0,False
14733,28616,28616,>50K,1.0,True,True,5,3,2,0,False
14733,28646,28646,<=50K,1.0,True,True,5,3,2,0,False
14733,28647,28647,<=50K,1.0,True,True,5,3,2,0,False
14733,28658,28658,>50K,1.0,True,True,5,3,2,0,False
14733,28671,28671,>50K,1.0,True,True,5,3,2,0,False
14733,28686,28686,<=50K,1.0,True,True,5,3,2,0,False
14733,28698,28698,>50K,1.0,True,True,5,3,2,0,False
14733,28700,28700,>50K,1.0,True,True,5,3,2,0,False
14733,28702,28702,>50K,1.0,True,True,5,3,2,0,False
14733,28706,28706,>50K,1.0,True,True,5,3,2,0,False
14733,28718,28718,>50K,1.0,True,True,5,3,2,0,False
14733,28748,28748,>50K,1.0,True,True,5,3,2,0,False
14733,28755,28755,>50K,1.0,True,True,5,3,2,0,False
14733,28764,28764,>50K,1.0,True,True,5,3,2,0,False
14733,28790,28790,>50K,1.0,True,True,5,3,2,0,False
14733,28801,28801,>50K,1.0,True,True,5,3,2,0,False
14733,28803,28803,>50K,1.0,True,True,5,3,2,0,False
14733,28817,28817,>50K,1.0,True,True,5,3,2,0,False
14733,28820,28820,<=50K,1.0,True,True,5,3,2,0,False
14733,28823,28823,<=50K,1.0,True,True,5,3,2,0,False
14733,28824,28824,>50K,1.0,True,True,5,3,2,0,False
14733,28827,28827,<=50K,1.0,True,True,5,3,2,0,False
14733,28830,28830,>50K,1.0,True,True,5,3,2,0,False
14733,28831,28831,<=50K,1.0,True,True,5,3,2,0,False
14733,28833,28833,>50K,1.0,True,True,5,3,2,0,False
14733,28850,28850,>50K,1.0,True,True,5,3,2,0,False
14733,28863,28863,<=50K,1.0,True,True,5,3,2,0,False
14733,28865,28865,>50K,1.0,True,True,5,3,2,0,False
14733,28866,28866,>50K,1.0,True,True,5,3,2,0,False
14733,28870,28870,>50K,1.0,True,True,5,3,2,0,False
14733,28876,28876,<=50K,1.0,True,True,5,3,2,0,False
14733,28877,28877,>50K,1.0,True,True,5,3,2,0,False
14733,28881,28881,>50K,1.0,True,True,5,3,2,0,False
14733,28902,28902,<=50K,1.0,True,True,5,3,2,0,False
14733,28909,28909,>50K,1.0,True,True,5,3,2,0,False
14733,28913,28913,<=50K,1.0,True,True,5,3,2,0,False
14733,28928,28928,>50K,1.0,True,True,5,3,2,0,False
14733,28940,28940,>50K,1.0,True,True,5,3,2,0,False
14733,28944,28944,>50K,1.0,True,True,5,3,2,0,False
14733,28952,28952,>50K,1.0,True,True,5,3,2,0,False
14733,28979,28979,>50K,1.0,True,True,5,3,2,0,False
14733,28980,28980,>50K,1.0,True,True,5,3,2,0,False
14733,28981,28981,<=50K,1.0,True,True,5,3,2,0,False
14733,28982,28982,<=50K,1.0,True,True,5,3,2,0,False
14733,28985,28985,<=50K,1.0,True,True,5,3,2,0,False
14733,28986,28986,<=50K,1.0,True,True,5,3,2,0,False
14733,28989,28989,>50K,1.0,True,True,5,3,2,0,False
14733,29004,29004,>50K,1.0,True,True,5,3,2,0,False
14733,29028,29028,<=50K,1.0,True,True,5,3,2,0,False
14733,29032,29032,>50K,1.0,True,True,5,3,2,0,False
14733,29037,29037,<=50K,1.0,True,True,5,3,2,0,False
14733,29044,29044,<=50K,1.0,True,True,5,3,2,0,False
14733,29056,29056,>50K,1.0,True,True,5,3,2,0,False
14733,29063,29063,<=50K,1.0,True,True,5,3,2,0,False
14733,29071,29071,<=50K,1.0,True,True,5,3,2,0,False
14733,29084,29084,<=50K,1.0,True,True,5,3,2,0,False
14733,29100,29100,<=50K,1.0,True,True,5,3,2,0,False
14733,29103,29103,>50K,1.0,True,True,5,3,2,0,False
14733,29110,29110,<=50K,1.0,True,True,5,3,2,0,False
14733,29113,29113,>50K,1.0,True,True,5,3,2,0,False
14733,29129,29129,<=50K,1.0,True,True,5,3,2,0,False
14733,29134,29134,<=50K,1.0,True,True,5,3,2,0,False
14733,29139,29139,>50K,1.0,True,True,5,3,2,0,False
14733,29143,29143,<=50K,1.0,True,True,5,3,2,0,False
14733,29169,29169,>50K,1.0,True,True,5,3,2,0,False
14733,29171,29171,>50K,1.0,True,True,5,3,2,0,False
14733,29182,29182,>50K,1.0,True,True,5,3,2,0,False
14733,29183,29183,>50K,1.0,True,True,5,3,2,0,False
14733,29193,29193,<=50K,1.0,True,True,5,3,2,0,False
14733,29227,29227,<=50K,1.0,True,True,5,3,2,0,False
14733,29235,29235,<=50K,1.0,True,True,5,3,2,0,False
14733,29239,29239,>50K,1.0,True,True,5,3,2,0,False
14733,29242,29242,<=50K,1.0,True,True,5,3,2,0,False
14733,29263,29263,<=50K,1.0,True,True,5,3,2,0,False
14733,29264,29264,>50K,1.0,True,True,5,3,2,0,False
14733,29267,29267,<=50K,1.0,True,True,5,3,2,0,False
14733,29280,29280,<=50K,1.0,True,True,5,3,2,0,False
14733,29296,29296,>50K,1.0,True,True,5,3,2,0,False
14733,29303,29303,>50K,1.0,True,True,5,3,2,0,False
14733,29313,29313,>50K,1.0,True,True,5,3,2,0,False
14733,29363,29363,>50K,1.0,True,True,5,3,2,0,False
14733,29368,29368,<=50K,1.0,True,True,5,3,2,0,False
14733,29415,29415,>50K,1.0,True,True,5,3,2,0,False
14733,29424,29424,<=50K,1.0,True,True,5,3,2,0,False
14733,29426,29426,>50K,1.0,True,True,5,3,2,0,False
14733,29428,29428,<=50K,1.0,True,True,5,3,2,0,False
14733,29431,29431,>50K,1.0,True,True,5,3,2,0,False
14733,29450,29450,<=50K,1.0,True,True,5,3,2,0,False
14733,29460,29460,>50K,1.0,True,True,5,3,2,0,False
14733,29461,29461,>50K,1.0,True,True,5,3,2,0,False
14733,29462,29462,<=50K,1.0,True,True,5,3,2,0,False
14733,29472,29472,<=50K,1.0,True,True,5,3,2,0,False
14733,29477,29477,<=50K,1.0,True,True,5,3,2,0,False
14733,29510,29510,>50K,1.0,True,True,5,3,2,0,False
14733,29515,29515,<=50K,1.0,True,True,5,3,2,0,False
14733,29524,29524,<=50K,1.0,True,True,5,3,2,0,False
14733,29535,29535,>50K,1.0,True,True,5,3,2,0,False
14733,29536,29536,<=50K,1.0,True,True,5,3,2,0,False
14733,29560,29560,>50K,1.0,True,True,5,3,2,0,False
14733,29561,29561,<=50K,1.0,True,True,5,3,2,0,False
14733,29567,29567,>50K,1.0,True,True,5,3,2,0,False
14733,29571,29571,<=50K,1.0,True,True,5,3,2,0,False
14733,29576,29576,>50K,1.0,True,True,5,3,2,0,False
14733,29583,29583,<=50K,1.0,True,True,5,3,2,0,False
14733,29585,29585,>50K,1.0,True,True,5,3,2,0,False
14733,29609,29609,>50K,1.0,True,True,5,3,2,0,False
14733,29611,29611,<=50K,1.0,True,True,5,3,2,0,False
14733,29619,29619,>50K,1.0,True,True,5,3,2,0,False
14733,29644,29644,>50K,1.0,True,True,5,3,2,0,False
14733,29655,29655,>50K,1.0,True,True,5,3,2,0,False
14733,29681,29681,>50K,1.0,True,True,5,3,2,0,False
14733,29716,29716,<=50K,1.0,True,True,5,3,2,0,False
14733,29719,29719,>50K,1.0,True,True,5,3,2,0,False
14733,29729,29729,<=50K,1.0,True,True,5,3,2,0,False
14733,29742,29742,<=50K,1.0,True,True,5,3,2,0,False
14733,29748,29748,<=50K,1.0,True,True,5,3,2,0,False
14733,29753,29753,<=50K,1.0,True,True,5,3,2,0,False
14733,29759,29759,>50K,1.0,True,True,5,3,2,0,False
14733,29763,29763,>50K,1.0,True,True,5,3,2,0,False
14733,29769,29769,>50K,1.0,True,True,5,3,2,0,False
14733,29775,29775,<=50K,1.0,True,True,5,3,2,0,False
14733,29779,29779,<=50K,1.0,True,True,5,3,2,0,False
14733,29787,29787,>50K,1.0,True,True,5,3,2,0,False
14733,29793,29793,<=50K,1.0,True,True,5,3,2,0,False
14733,29802,29802,<=50K,1.0,True,True,5,3,2,0,False
14733,29817,29817,<=50K,1.0,True,True,5,3,2,0,False
14733,29820,29820,<=50K,1.0,True,True,5,3,2,0,False
14733,29832,29832,>50K,1.0,True,True,5,3,2,0,False
14733,29840,29840,>50K,1.0,True,True,5,3,2,0,False
14733,29841,29841,<=50K,1.0,True,True,5,3,2,0,False
14733,29847,29847,>50K,1.0,True,True,5,3,2,0,False
14733,29848,29848,<=50K,1.0,True,True,5,3,2,0,False
14733,29851,29851,<=50K,1.0,True,True,5,3,2,0,False
14733,29857,29857,>50K,1.0,True,True,5,3,2,0,False
14733,29865,29865,>50K,1.0,True,True,5,3,2,0,False
14733,29877,29877,<=50K,1.0,True,True,5,3,2,0,False
14733,29899,29899,>50K,1.0,True,True,5,3,2,0,False
14733,29901,29901,>50K,1.0,True,True,5,3,2,0,False
14733,29909,29909,>50K,1.0,True,True,5,3,2,0,False
14733,29925,29925,<=50K,1.0,True,True,5,3,2,0,False
14733,29928,29928,<=50K,1.0,True,True,5,3,2,0,False
14733,29933,29933,<=50K,1.0,True,True,5,3,2,0,False
14733,29952,29952,<=50K,1.0,True,True,5,3,2,0,False
14733,29959,29959,<=50K,1.0,True,True,5,3,2,0,False
14733,29962,29962,<=50K,1.0,True,True,5,3,2,0,False
14733,29975,29975,<=50K,1.0,True,True,5,3,2,0,False
14733,29977,29977,>50K,1.0,True,True,5,3,2,0,False
14733,29979,29979,>50K,1.0,True,True,5,3,2,0,False
14733,29986,29986,<=50K,1.0,True,True,5,3,2,0,False
14733,29989,29989,>50K,1.0,True,True,5,3,2,0,False
14733,30006,30006,>50K,1.0,True,True,5,3,2,0,False
14733,30020,30020,<=50K,1.0,True,True,5,3,2,0,False
14733,30021,30021,>50K,1.0,True,True,5,3,2,0,False
14733,30024,30024,<=50K,1.0,True,True,5,3,2,0,False
14733,30027,30027,>50K,1.0,True,True,5,3,2,0,False
14733,30031,30031,>50K,1.0,True,True,5,3,2,0,False
14733,30036,30036,>50K,1.0,True,True,5,3,2,0,False
14733,30055,30055,<=50K,1.0,True,True,5,3,2,0,False
14733,30077,30077,>50K,1.0,True,True,5,3,2,0,False
14733,30090,30090,>50K,1.0,True,True,5,3,2,0,False
14733,30185,30185,<=50K,1.0,True,True,5,3,2,0,False
14733,30203,30203,>50K,1.0,True,True,5,3,2,0,False
14733,30235,30235,>50K,1.0,True,True,5,3,2,0,False
14733,30253,30253,<=50K,1.0,True,True,5,3,2,0,False
14733,30290,30290,>50K,1.0,True,True,5,3,2,0,False
14733,30337,30337,>50K,1.0,True,True,5,3,2,0,False
14733,30342,30342,>50K,1.0,True,True,5,3,2,0,False
14733,30343,30343,>50K,1.0,True,True,5,3,2,0,False
14733,30353,30353,<=50K,1.0,True,True,5,3,2,0,False
14733,30370,30370,<=50K,1.0,True,True,5,3,2,0,False
14733,30372,30372,>50K,1.0,True,True,5,3,2,0,False
14733,30375,30375,>50K,1.0,True,True,5,3,2,0,False
14733,30413,30413,<=50K,1.0,True,True,5,3,2,0,False
14733,30414,30414,>50K,1.0,True,True,5,3,2,0,False
14733,30418,30418,<=50K,1.0,True,True,5,3,2,0,False
14733,30428,30428,<=50K,1.0,True,True,5,3,2,0,False
14733,30432,30432,>50K,1.0,True,True,5,3,2,0,False
14733,30451,30451,>50K,1.0,True,True,5,3,2,0,False
14733,30459,30459,<=50K,1.0,True,True,5,3,2,0,False
14733,30472,30472,<=50K,1.0,True,True,5,3,2,0,False
14733,30477,30477,>50K,1.0,True,True,5,3,2,0,False
14733,30482,30482,>50K,1.0,True,True,5,3,2,0,False
14733,30484,30484,>50K,1.0,True,True,5,3,2,0,False
14733,30485,30485,>50K,1.0,True,True,5,3,2,0,False
14733,30495,30495,<=50K,1.0,True,True,5,3,2,0,False
14733,30515,30515,<=50K,1.0,True,True,5,3,2,0,False
14733,30527,30527,<=50K,1.0,True,True,5,3,2,0,False
14733,30545,30545,>50K,1.0,True,True,5,3,2,0,False
14733,30546,30546,>50K,1.0,True,True,5,3,2,0,False
14733,30564,30564,>50K,1.0,True,True,5,3,2,0,False
14733,30566,30566,<=50K,1.0,True,True,5,3,2,0,False
14733,30571,30571,>50K,1.0,True,True,5,3,2,0,False
14733,30616,30616,<=50K,1.0,True,True,5,3,2,0,False
14733,30631,30631,<=50K,1.0,True,True,5,3,2,0,False
14733,30639,30639,>50K,1.0,True,True,5,3,2,0,False
14733,30649,30649,>50K,1.0,True,True,5,3,2,0,False
14733,30651,30651,>50K,1.0,True,True,5,3,2,0,False
14733,30653,30653,<=50K,1.0,True,True,5,3,2,0,False
14733,30665,30665,>50K,1.0,True,True,5,3,2,0,False
14733,30667,30667,>50K,1.0,True,True,5,3,2,0,False
14733,30669,30669,>50K,1.0,True,True,5,3,2,0,False
14733,30672,30672,>50K,1.0,True,True,5,3,2,0,False
14733,30674,30674,<=50K,1.0,True,True,5,3,2,0,False
14733,30683,30683,>50K,1.0,True,True,5,3,2,0,False
14733,30694,30694,<=50K,1.0,True,True,5,3,2,0,False
14733,30695,30695,>50K,1.0,True,True,5,3,2,0,False
14733,30722,30722,>50K,1.0,True,True,5,3,2,0,False
14733,30724,30724,>50K,1.0,True,True,5,3,2,0,False
14733,30726,30726,<=50K,1.0,True,True,5,3,2,0,False
14733,30734,30734,>50K,1.0,True,True,5,3,2,0,False
14733,30749,30749,>50K,1.0,True,True,5,3,2,0,False
14733,30752,30752,<=50K,1.0,True,True,5,3,2,0,False
14733,30766,30766,>50K,1.0,True,True,5,3,2,0,False
14733,30792,30792,>50K,1.0,True,True,5,3,2,0,False
14733,30803,30803,<=50K,1.0,True,True,5,3,2,0,False
14733,30835,30835,>50K,1.0,True,True,5,3,2,0,False
14733,30839,30839,>50K,1.0,True,True,5,3,2,0,False
14733,30846,30846,<=50K,1.0,True,True,5,3,2,0,False
14733,30854,30854,<=50K,1.0,True,True,5,3,2,0,False
14733,30888,30888,>50K,1.0,True,True,5,3,2,0,False
14733,30890,30890,>50K,1.0,True,True,5,3,2,0,False
14733,30917,30917,<=50K,1.0,True,True,5,3,2,0,False
14733,30932,30932,>50K,1.0,True,True,5,3,2,0,False
14733,30945,30945,>50K,1.0,True,True,5,3,2,0,False
14733,30948,30948,>50K,1.0,True,True,5,3,2,0,False
14733,30957,30957,>50K,1.0,True,True,5,3,2,0,False
14733,30960,30960,>50K,1.0,True,True,5,3,2,0,False
14733,30964,30964,>50K,1.0,True,True,5,3,2,0,False
14733,30971,30971,>50K,1.0,True,True,5,3,2,0,False
14733,30978,30978,<=50K,1.0,True,True,5,3,2,0,False
14733,30979,30979,>50K,1.0,True,True,5,3,2,0,False
14733,30995,30995,<=50K,1.0,True,True,5,3,2,0,False
14733,31000,31000,>50K,1.0,True,True,5,3,2,0,False
14733,31008,31008,>50K,1.0,True,True,5,3,2,0,False
14733,31014,31014,<=50K,1.0,True,True,5,3,2,0,False
14733,31028,31028,>50K,1.0,True,True,5,3,2,0,False
14733,31059,31059,<=50K,1.0,True,True,5,3,2,0,False
14733,31067,31067,>50K,1.0,True,True,5,3,2,0,False
14733,31077,31077,>50K,1.0,True,True,5,3,2,0,False
14733,31082,31082,>50K,1.0,True,True,5,3,2,0,False
14733,31085,31085,<=50K,1.0,True,True,5,3,2,0,False
14733,31092,31092,<=50K,1.0,True,True,5,3,2,0,False
14733,31093,31093,>50K,1.0,True,True,5,3,2,0,False
14733,31104,31104,>50K,1.0,True,True,5,3,2,0,False
14733,31126,31126,>50K,1.0,True,True,5,3,2,0,False
14733,31144,31144,<=50K,1.0,True,True,5,3,2,0,False
14733,31148,31148,>50K,1.0,True,True,5,3,2,0,False
14733,31151,31151,>50K,1.0,True,True,5,3,2,0,False
14733,31164,31164,>50K,1.0,True,True,5,3,2,0,False
14733,31166,31166,<=50K,1.0,True,True,5,3,2,0,False
14733,31182,31182,>50K,1.0,True,True,5,3,2,0,False
14733,31204,31204,>50K,1.0,True,True,5,3,2,0,False
14733,31212,31212,<=50K,1.0,True,True,5,3,2,0,False
14733,31217,31217,<=50K,1.0,True,True,5,3,2,0,False
14733,31221,31221,<=50K,1.0,True,True,5,3,2,0,False
14733,31232,31232,>50K,1.0,True,True,5,3,2,0,False
14733,31244,31244,>50K,1.0,True,True,5,3,2,0,False
14733,31252,31252,>50K,1.0,True,True,5,3,2,0,False
14733,31253,31253,<=50K,1.0,True,True,5,3,2,0,False
14733,31266,31266,>50K,1.0,True,True,5,3,2,0,False
14733,31274,31274,>50K,1.0,True,True,5,3,2,0,False
14733,31278,31278,<=50K,1.0,True,True,5,3,2,0,False
14733,31280,31280,>50K,1.0,True,True,5,3,2,0,False
14733,31281,31281,<=50K,1.0,True,True,5,3,2,0,False
14733,31287,31287,<=50K,1.0,True,True,5,3,2,0,False
14733,31304,31304,<=50K,1.0,True,True,5,3,2,0,False
14733,31331,31331,>50K,1.0,True,True,5,3,2,0,False
14733,31337,31337,<=50K,1.0,True,True,5,3,2,0,False
14733,31355,31355,>50K,1.0,True,True,5,3,2,0,False
14733,31370,31370,>50K,1.0,True,True,5,3,2,0,False
14733,31380,31380,>50K,1.0,True,True,5,3,2,0,False
14733,31409,31409,<=50K,1.0,True,True,5,3,2,0,False
14733,31420,31420,>50K,1.0,True,True,5,3,2,0,False
14733,31455,31455,<=50K,1.0,True,True,5,3,2,0,False
14733,31461,31461,>50K,1.0,True,True,5,3,2,0,False
14733,31462,31462,<=50K,1.0,True,True,5,3,2,0,False
14733,31473,31473,>50K,1.0,True,True,5,3,2,0,False
14733,31481,31481,>50K,1.0,True,True,5,3,2,0,False
14733,31482,31482,<=50K,1.0,True,True,5,3,2,0,False
14733,31488,31488,<=50K,1.0,True,True,5,3,2,0,False
14733,31496,31496,>50K,1.0,True,True,5,3,2,0,False
14733,31502,31502,>50K,1.0,True,True,5,3,2,0,False
14733,31510,31510,>50K,1.0,True,True,5,3,2,0,False
14733,31515,31515,>50K,1.0,True,True,5,3,2,0,False
14733,31516,31516,>50K,1.0,True,True,5,3,2,0,False
14733,31523,31523,>50K,1.0,True,True,5,3,2,0,False
14733,31533,31533,>50K,1.0,True,True,5,3,2,0,False
14733,31534,31534,>50K,1.0,True,True,5,3,2,0,False
14733,31542,31542,>50K,1.0,True,True,5,3,2,0,False
14733,31548,31548,<=50K,1.0,True,True,5,3,2,0,False
14733,31573,31573,>50K,1.0,True,True,5,3,2,0,False
14733,31609,31609,>50K,1.0,True,True,5,3,2,0,False
14733,31614,31614,<=50K,1.0,True,True,5,3,2,0,False
14733,31618,31618,>50K,1.0,True,True,5,3,2,0,False
14733,31630,31630,<=50K,1.0,True,True,5,3,2,0,False
14733,31631,31631,<=50K,1.0,True,True,5,3,2,0,False
14733,31632,31632,<=50K,1.0,True,True,5,3,2,0,False
14733,31652,31652,>50K,1.0,True,True,5,3,2,0,False
14733,31655,31655,>50K,1.0,True,True,5,3,2,0,False
14733,31670,31670,>50K,1.0,True,True,5,3,2,0,False
14733,31677,31677,<=50K,1.0,True,True,5,3,2,0,False
14733,31681,31681,>50K,1.0,True,True,5,3,2,0,False
14733,31690,31690,>50K,1.0,True,True,5,3,2,0,False
14733,31693,31693,<=50K,1.0,True,True,5,3,2,0,False
14733,31699,31699,<=50K,1.0,True,True,5,3,2,0,False
14733,31704,31704,<=50K,1.0,True,True,5,3,2,0,False
14733,31733,31733,>50K,1.0,True,True,5,3,2,0,False
14733,31740,31740,<=50K,1.0,True,True,5,3,2,0,False
14733,31742,31742,>50K,1.0,True,True,5,3,2,0,False
14733,31748,31748,>50K,1.0,True,True,5,3,2,0,False
14733,31750,31750,>50K,1.0,True,True,5,3,2,0,False
14733,31761,31761,>50K,1.0,True,True,5,3,2,0,False
14733,31791,31791,<=50K,1.0,True,True,5,3,2,0,False
14733,31813,31813,<=50K,1.0,True,True,5,3,2,0,False
14733,31816,31816,>50K,1.0,True,True,5,3,2,0,False
14733,31819,31819,>50K,1.0,True,True,5,3,2,0,False
14733,31825,31825,>50K,1.0,True,True,5,3,2,0,False
14733,31827,31827,<=50K,1.0,True,True,5,3,2,0,False
14733,31828,31828,>50K,1.0,True,True,5,3,2,0,False
14733,31845,31845,>50K,1.0,True,True,5,3,2,0,False
14733,31857,31857,<=50K,1.0,True,True,5,3,2,0,False
14733,31863,31863,<=50K,1.0,True,True,5,3,2,0,False
14733,31870,31870,<=50K,1.0,True,True,5,3,2,0,False
14733,31877,31877,<=50K,1.0,True,True,5,3,2,0,False
14733,31884,31884,>50K,1.0,True,True,5,3,2,0,False
14733,31898,31898,>50K,1.0,True,True,5,3,2,0,False
14733,31925,31925,<=50K,1.0,True,True,5,3,2,0,False
14733,31928,31928,<=50K,1.0,True,True,5,3,2,0,False
14733,31929,31929,<=50K,1.0,True,True,5,3,2,0,False
14733,31934,31934,<=50K,1.0,True,True,5,3,2,0,False
14733,31938,31938,>50K,1.0,True,True,5,3,2,0,False
14733,31939,31939,>50K,1.0,True,True,5,3,2,0,False
14733,31946,31946,>50K,1.0,True,True,5,3,2,0,False
14733,31949,31949,<=50K,1.0,True,True,5,3,2,0,False
14733,31968,31968,>50K,1.0,True,True,5,3,2,0,False
14733,31970,31970,<=50K,1.0,True,True,5,3,2,0,False
14733,31972,31972,>50K,1.0,True,True,5,3,2,0,False
14733,31978,31978,>50K,1.0,True,True,5,3,2,0,False
14733,31986,31986,>50K,1.0,True,True,5,3,2,0,False
14733,31990,31990,>50K,1.0,True,True,5,3,2,0,False
14733,31992,31992,>50K,1.0,True,True,5,3,2,0,False
14733,31996,31996,>50K,1.0,True,True,5,3,2,0,False
14733,32009,32009,<=50K,1.0,True,True,5,3,2,0,False
14733,32028,32028,>50K,1.0,True,True,5,3,2,0,False
14733,32037,32037,<=50K,1.0,True,True,5,3,2,0,False
14733,32050,32050,<=50K,1.0,True,True,5,3,2,0,False
14733,32057,32057,<=50K,1.0,True,True,5,3,2,0,False
14733,32065,32065,<=50K,1.0,True,True,5,3,2,0,False
14733,32079,32079,>50K,1.0,True,True,5,3,2,0,False
14733,32082,32082,<=50K,1.0,True,True,5,3,2,0,False
14733,32085,32085,<=50K,1.0,True,True,5,3,2,0,False
14733,32098,32098,>50K,1.0,True,True,5,3,2,0,False
14733,32109,32109,>50K,1.0,True,True,5,3,2,0,False
14733,32114,32114,>50K,1.0,True,True,5,3,2,0,False
14733,32117,32117,>50K,1.0,True,True,5,3,2,0,False
14733,32119,32119,>50K,1.0,True,True,5,3,2,0,False
14733,32131,32131,>50K,1.0,True,True,5,3,2,0,False
14733,32139,32139,>50K,1.0,True,True,5,3,2,0,False
14733,32150,32150,<=50K,1.0,True,True,5,3,2,0,False
14733,32157,32157,<=50K,1.0,True,True,5,3,2,0,False
14733,32176,32176,<=50K,1.0,True,True,5,3,2,0,False
14733,32177,32177,<=50K,1.0,True,True,5,3,2,0,False
14733,32181,32181,>50K,1.0,True,True,5,3,2,0,False
14733,32183,32183,>50K,1.0,True,True,5,3,2,0,False
14733,32195,32195,>50K,1.0,True,True,5,3,2,0,False
14733,32196,32196,<=50K,1.0,True,True,5,3,2,0,False
14733,32216,32216,>50K,1.0,True,True,5,3,2,0,False
14733,32228,32228,>50K,1.0,True,True,5,3,2,0,False
14733,32230,32230,>50K,1.0,True,True,5,3,2,0,False
14733,32234,32234,>50K,1.0,True,True,5,3,2,0,False
14733,32238,32238,>50K,1.0,True,True,5,3,2,0,False
14733,32250,32250,>50K,1.0,True,True,5,3,2,0,False
14733,32251,32251,<=50K,1.0,True,True,5,3,2,0,False
14733,32266,32266,>50K,1.0,True,True,5,3,2,0,False
14733,32268,32268,<=50K,1.0,True,True,5,3,2,0,False
14733,32271,32271,>50K,1.0,True,True,5,3,2,0,False
14733,32292,32292,>50K,1.0,True,True,5,3,2,0,False
14733,32302,32302,>50K,1.0,True,True,5,3,2,0,False
14733,32326,32326,>50K,1.0,True,True,5,3,2,0,False
14733,32339,32339,<=50K,1.0,True,True,5,3,2,0,False
14733,32348,32348,<=50K,1.0,True,True,5,3,2,0,False
14733,32355,32355,<=50K,1.0,True,True,5,3,2,0,False
14733,32363,32363,<=50K,1.0,True,True,5,3,2,0,False
14733,32364,32364,<=50K,1.0,True,True,5,3,2,0,False
14733,32365,32365,>50K,1.0,True,True,5,3,2,0,False
14733,32389,32389,>50K,1.0,True,True,5,3,2,0,False
14733,32399,32399,>50K,1.0,True,True,5,3,2,0,False
14733,32402,32402,>50K,1.0,True,True,5,3,2,0,False
14733,32433,32433,<=50K,1.0,True,True,5,3,2,0,False
14733,32453,32453,>50K,1.0,True,True,5,3,2,0,False
14733,32462,32462,>50K,1.0,True,True,5,3,2,0,False
14733,32464,32464,>50K,1.0,True,True,5,3,2,0,False
14733,32480,32480,>50K,1.0,True,True,5,3,2,0,False
14733,32503,32503,<=50K,1.0,True,True,5,3,2,0,False
14733,32519,32519,>50K,1.0,True,True,5,3,2,0,False
14733,32550,32550,<=50K,1.0,True,True,5,3,2,0,False
14733,32552,32552,<=50K,1.0,True,True,5,3,2,0,False
14733,32557,32557,>50K,1.0,True,True,5,3,2,0,False
6215,16,16,<=50K,1.0,True,True,5,3,2,0,False
6215,30,30,<=50K,1.0,True,True,5,3,2,0,False
6215,36,36,<=50K,1.0,True,True,5,3,2,0,False
6215,44,44,<=50K,1.0,True,True,5,3,2,0,False
6215,49,49,<=50K,1.0,True,True,5,3,2,0,False
6215,69,69,<=50K,1.0,True,True,5,3,2,0,False
6215,73,73,<=50K,1.0,True,True,5,3,2,0,False
6215,95,95,<=50K,1.0,True,True,5,3,2,0,False
6215,104,104,<=50K,1.0,True,True,5,3,2,0,False
6215,110,110,<=50K,1.0,True,True,5,3,2,0,False
6215,119,119,<=50K,1.0,True,True,5,3,2,0,False
6215,138,138,<=50K,1.0,True,True,5,3,2,0,False
6215,153,153,<=50K,1.0,True,True,5,3,2,0,False
6215,156,156,<=50K,1.0,True,True,5,3,2,0,False
6215,170,170,<=50K,1.0,True,True,5,3,2,0,False
6215,173,173,<=50K,1.0,True,True,5,3,2,0,False
6215,199,199,<=50K,1.0,True,True,5,3,2,0,False
6215,219,219,<=50K,1.0,True,True,5,3,2,0,False
6215,232,232,<=50K,1.0,True,True,5,3,2,0,False
6215,234,234,>50K,1.0,True,True,5,3,2,0,False
6215,239,239,<=50K,1.0,True,True,5,3,2,0,False
6215,243,243,<=50K,1.0,True,True,5,3,2,0,False
6215,273,273,<=50K,1.0,True,True,5,3,2,0,False
6215,284,284,<=50K,1.0,True,True,5,3,2,0,False
6215,292,292,<=50K,1.0,True,True,5,3,2,0,False
6215,293,293,<=50K,1.0,True,True,5,3,2,0,False
6215,298,298,<=50K,1.0,True,True,5,3,2,0,False
